,Residency,Num1,Num2a,Num2b,Num3
11414,UK,0.2,0.3,,
11415,UK,0.1,0.6,,
11416,UK,0.75,0.5,,
11417,UK,0.1,0.18,,
11418,UK,0.75,0.24,,
11419,UK,0.1,0.5,,
11420,UK,0.3,0.5,,
11421,UK,0.15,0.1,,
11422,UK,0.1,0.2,,
11423,UK,0.3,0.4,,
11424,UK,0.2,0.5,,
11425,UK,0.25,,0.285714,
11426,UK,0.4,0.3,,
11427,UK,0.25,,0.328571,0.1
11428,UK,0.33,0.06,,
11429,UK,0.1,0.6,,
11430,UK,0.1,0.6,,
11431,UK,0.2,0.1,,
11432,UK,0.2,0.66,,
11433,UK,0.1,0.6,,
11434,UK,0.35,0.4,,
11435,UK,0.1,1.0,,
11436,UK,0.2,0.5,,
11437,UK,0.25,,0.328571,1.0
11438,UK,0.2,0.5,,
11439,UK,0.25,,0.285714,
11440,UK,0.25,,0.357143,0.56
11441,UK,0.4,0.6,,
11442,UK,0.25,,0.5,0.05
11443,UK,0.4,0.6,,
11444,UK,0.6,0.6,,
11445,UK,0.35,0.6,,
11446,UK,0.3,0.1,,
11447,UK,0.13,0.1,,
11448,UK,0.1,0.5,,
11449,UK,0.4,0.6,,
11450,UK,0.25,,0.285714,
11451,UK,0.1,0.6,,
11452,UK,0.4,0.6,,
11453,UK,0.25,,0.571429,0.2
11454,UK,0.1,0.5,,
11455,UK,0.25,,0.285714,
11456,UK,0.54,0.74,,
11457,UK,0.2,0.2,,
11458,UK,0.25,,0.471429,0.04
11459,UK,0.25,,0.357143,0.2
11460,UK,0.3,0.2,,
11461,UK,0.5,0.24,,
11462,UK,0.25,,0.285714,
11463,UK,0.3,0.5,,
11464,UK,0.4,0.6,,
11465,UK,0.4,0.5,,
11466,UK,0.25,,0.285714,
11467,UK,0.25,,0.285714,
11468,UK,0.01,,,
11469,UK,0.25,,0.285714,
11470,UK,0.1,0.6,,
11471,UK,0.4,0.6,,
11472,UK,0.4,0.5,,
11473,UK,0.1,0.6,,
11474,UK,0.1,0.5,,
11475,UK,0.3,0.5,,
11476,UK,0.1,0.6,,
11477,UK,0.25,,0.285714,
11478,UK,0.2,0.6,,
11479,UK,0.1,0.6,,
11480,UK,0.25,,0.285714,
11481,UK,0.25,,0.285714,
11482,UK,0.2,0.6,,
11483,UK,0.1,0.5,,
11484,UK,0.3,0.5,,
11485,UK,0.4,0.6,,
11486,UK,0.4,0.6,,
11487,UK,0.25,,0.285714,
11488,UK,0.2,0.6,,
11489,UK,0.4,0.6,,
11490,UK,0.25,,0.285714,
11491,UK,0.1,0.6,,
11492,UK,0.2,0.6,,
11493,UK,0.3,0.5,,
11494,UK,0.2,0.3,,
11495,UK,0.75,0.5,,
11496,UK,0.25,,0.285714,
11497,UK,0.1,0.6,,
11498,UK,0.4,0.6,,
11499,UK,0.1,0.6,,
11500,UK,0.4,0.5,,
11501,UK,0.15,0.1,,
11502,UK,0.01,0.5,,
11503,UK,0.2,0.6,,
11504,UK,0.4,0.6,,
11505,UK,0.4,0.6,,
11506,UK,0.25,,0.285714,
11507,UK,0.1,0.6,,
11508,UK,0.5,0.5,,
11509,UK,0.25,,0.333286,0.04
11510,UK,0.25,,0.285714,
11511,UK,0.25,,0.342857,0.2
11512,UK,0.4,0.6,,
11513,UK,0.4,0.6,,
11514,UK,0.1,0.6,,
11515,UK,0.25,,0.285714,
11516,UK,0.33,1.0,,
11517,UK,0.3,0.4,,
11518,UK,0.5,0.5,,
11519,UK,0.1,0.5,,
11520,UK,0.1,0.6,,
11521,UK,0.25,,0.285714,
11522,UK,0.4,0.6,,
11523,UK,0.4,0.6,,
11524,UK,0.2,0.6,,
11525,UK,0.1,0.6,,
11526,UK,0.25,,0.285714,
11527,UK,0.3,0.6,,
11528,UK,0.4,0.5,,
11529,UK,0.25,,0.285714,
11530,UK,0.01,0.02,,
11531,UK,0.4,0.5,,
11532,UK,0.1,0.5,,
11533,UK,0.37,0.6,,
11534,UK,0.1,0.34,,
11535,UK,0.4,0.5,,
11536,UK,0.25,,0.285714,
11537,UK,0.25,,0.285714,
11538,UK,0.03,0.6,,
11539,UK,0.05,0.5,,
11540,UK,0.1,0.6,,
11541,UK,0.2,0.6,,
11542,UK,0.2,0.6,,
11543,UK,0.1,0.1,,
11544,UK,0.6,0.6,,
11545,UK,0.33,0.8,,
11546,UK,0.2,0.34,,
11547,UK,0.1,0.4,,
11548,UK,0.1,0.6,,
11549,UK,0.25,,0.657143,0.2
11550,UK,0.4,0.6,,
11551,UK,0.25,,0.285714,
11552,UK,0.4,0.5,,
11553,UK,0.2,0.6,,
11554,UK,0.2,0.1,,
11555,UK,0.25,,0.214286,0.75
11556,UK,0.25,,0.285714,
11557,UK,0.05,0.76,,
11558,UK,0.1,0.6,,
11559,UK,0.1,0.6,,
11560,UK,0.5,0.06,,
11561,UK,0.25,,0.285714,
11562,UK,0.5,0.6,,
11563,UK,0.2,0.5,,
11564,UK,0.4,0.6,,
11565,UK,0.33,0.6,,
11566,UK,0.1,0.6,,
11567,UK,0.25,,0.214286,0.5
11568,UK,0.1,0.5,,
11569,UK,0.2,0.6,,
11570,UK,0.25,,0.285714,
11571,UK,0.2,0.5,,
11572,UK,0.1,0.6,,
11573,UK,0.1,0.6,,
11574,UK,0.25,,0.285714,
11575,UK,0.4,0.6,,
11576,UK,0.25,,0.285714,
11577,UK,0.1,0.6,,
11578,UK,0.1,0.4,,
11579,UK,0.2,0.5,,
11580,UK,0.03,0.6,,
11581,UK,0.05,0.5,,
11582,UK,0.6,0.5,,
11583,UK,0.4,0.6,,
11584,UK,0.25,,0.4,0.2
11585,UK,0.25,,0.285714,
11586,UK,0.2,0.6,,
11587,UK,0.1,0.6,,
11588,UK,0.1,0.6,,
11589,UK,0.6,0.5,,
11590,UK,0.05,0.6,,
11591,UK,0.1,0.8,,
11592,UK,0.2,0.4,,
11593,UK,0.08,0.6,,
11594,UK,0.25,,0.285714,
11595,UK,0.3,0.64,,
11596,UK,0.25,,0.328571,0.04
11597,UK,0.4,0.6,,
11598,UK,0.25,,0.285714,
11599,UK,0.04,0.2,,
11600,UK,0.04,0.5,,
11601,UK,0.4,0.7,,
11602,UK,0.4,0.6,,
11603,UK,0.1,0.6,,
11604,UK,0.2,0.5,,
11605,UK,0.2,0.6,,
11606,UK,0.25,,0.285714,
11607,UK,0.4,0.8,,
11608,UK,0.2,0.6,,
11609,UK,0.2,0.7,,
11610,UK,0.2,0.6,,
11611,UK,0.25,,0.285714,
11612,UK,0.25,,0.285714,
11613,UK,0.1,0.7,,
11614,UK,0.4,0.3,,
11615,UK,0.25,,0.342857,0.05
11616,UK,0.25,,0.285714,
11617,UK,0.1,0.6,,
11618,UK,0.25,,0.285714,
11619,UK,0.2,0.6,,
11620,UK,0.1,0.5,,
11621,UK,0.4,0.6,,
11622,UK,0.25,,0.285714,
11623,UK,0.3,0.6,,
11624,UK,0.4,0.5,,
11625,UK,0.25,,0.285714,
11626,UK,0.1,0.6,,
11627,UK,0.25,,0.485714,0.2
11628,UK,0.1,0.6,,
11629,UK,0.2,0.6,,
11630,UK,0.4,0.06,,
11631,UK,0.1,0.5,,
11632,UK,0.4,0.3,,
11633,UK,0.25,,0.428571,0.2
11634,UK,0.25,,0.314286,0.04
11635,UK,0.3,0.1,,
11636,UK,0.2,0.5,,
11637,UK,0.6,0.6,,
11638,UK,0.5,0.6,,
11639,UK,0.1,0.6,,
11640,UK,0.25,,0.285714,
11641,UK,0.3,0.6,,
11642,UK,0.4,0.5,,
11643,UK,0.3,0.6,,
11644,UK,0.25,,0.285714,
11645,UK,0.25,,0.342857,0.8
11646,UK,0.1,0.3,,
11647,UK,0.1,0.6,,
11648,UK,0.15,1.0,,
11649,UK,0.25,,0.285714,
11650,UK,0.4,0.6,,
11651,UK,0.45,0.42,,
11652,UK,0.8,0.6,,
11653,UK,0.25,,0.285714,
11654,UK,0.1,0.1,,
11655,UK,0.2,0.6,,
11656,UK,0.2,0.06,,
11657,UK,0.1,0.6,,
11658,UK,0.1,0.7,,
11659,UK,0.25,,0.328571,0.5
11660,UK,0.2,0.1,,
11661,UK,0.4,0.6,,
11662,UK,0.25,,0.285714,
11663,UK,0.25,,0.285714,
11664,UK,0.25,,0.285714,
11665,UK,0.75,0.8,,
11666,UK,0.25,,0.285714,
11667,UK,0.25,,0.285714,
11668,UK,0.25,,0.285714,
11669,UK,0.4,0.6,,
11670,UK,0.1,0.6,,
11671,UK,0.04,0.32,,
11672,UK,0.1,0.6,,
11673,UK,0.25,,0.285714,
11674,UK,0.3,0.5,,
11675,UK,0.25,,0.285714,
11676,UK,0.1,0.6,,
11677,UK,0.2,1.0,,
11678,UK,0.3,0.1,,
11679,UK,0.25,,0.285714,
11680,UK,0.25,,0.285714,
11681,UK,0.25,,0.285714,
11682,UK,0.2,0.2,,
11683,UK,0.8,0.6,,
11684,UK,0.25,,0.285714,
11685,UK,0.1,0.6,,
11686,UK,0.4,0.1,,
11687,UK,0.2,0.6,,
11688,UK,0.1,0.6,,
11689,UK,0.3,0.6,,
11690,UK,0.2,0.34,,
11691,UK,0.4,0.6,,
11692,UK,0.25,,0.571429,0.01
11693,UK,0.25,,0.285714,
11694,UK,0.3,0.5,,
11695,UK,0.04,0.6,,
11696,UK,0.1,0.4,,
11697,UK,0.3,0.6,,
11698,UK,0.2,0.3,,
11699,UK,0.16,0.6,,
11700,UK,0.4,0.6,,
11701,UK,0.1,0.5,,
11702,UK,0.4,0.6,,
11703,UK,0.25,,0.285714,
11704,UK,0.3,0.5,,
11705,UK,0.25,,0.285714,
11706,UK,0.4,0.6,,
11707,UK,0.25,,0.285714,
11708,UK,0.1,0.6,,
11709,UK,0.1,0.6,,
11710,UK,1.0,0.5,,
11711,UK,0.25,,0.285714,
11712,UK,0.2,0.6,,
11713,UK,0.25,,0.314286,0.95
11714,UK,0.1,0.6,,
11715,UK,0.5,0.02,,
11716,UK,0.1,0.6,,
11717,UK,0.5,0.1,,
11718,UK,0.1,0.6,,
11719,UK,0.2,0.6,,
11720,UK,0.1,0.32,,
11721,UK,0.3,0.6,,
11722,UK,0.1,0.14,,
11723,UK,0.2,0.6,,
11724,UK,0.25,,0.285714,
11725,UK,0.1,0.2,,
11726,UK,0.3,0.1,,
11727,UK,0.1,0.6,,
11728,UK,0.7,0.1,,
11729,UK,0.1,0.6,,
11730,UK,0.25,,0.285714,
11731,UK,0.3,0.6,,
11732,UK,0.2,0.6,,
11733,UK,0.1,0.6,,
11734,UK,0.25,,0.342857,0.1
11735,UK,0.1,0.6,,
11736,UK,0.25,,0.257143,0.04
11737,UK,0.25,,0.285714,
11738,UK,0.3,0.7,,
11739,UK,0.2,0.6,,
11740,UK,0.25,,0.285714,
11741,UK,0.25,,0.642857,0.95
11742,UK,0.2,0.6,,
11743,UK,0.25,,0.285714,
11744,UK,0.25,,0.285714,
11745,UK,0.2,0.66,,
11746,UK,0.2,0.06,,
11747,UK,0.1,0.5,,
11748,UK,0.25,,0.285714,
11749,UK,0.3,0.1,,
11750,UK,0.4,0.5,,
11751,UK,0.25,,0.285714,
11752,UK,0.2,0.6,,
11753,UK,0.25,,0.414286,0.2
11754,UK,0.5,0.6,,
11755,UK,0.2,0.5,,
11756,UK,0.3,0.6,,
11757,UK,0.25,,0.285714,
11758,UK,0.07,0.7,,
11759,UK,0.33,0.6,,
11760,UK,0.4,0.4,,
11761,UK,0.25,,0.428571,0.15
11762,UK,0.25,,0.328571,0.5
11763,UK,0.1,0.6,,
11764,UK,0.4,0.5,,
11765,UK,0.4,0.6,,
11766,UK,0.1,0.6,,
11767,UK,0.25,,0.428571,0.2
11768,UK,0.25,,0.285714,
11769,UK,0.25,,0.285714,
11770,UK,0.25,,0.285714,
11771,UK,0.2,0.6,,
11772,UK,0.25,,0.171429,0.05
11773,UK,0.1,0.1,,
11774,UK,0.25,,0.333286,0.8
11775,UK,0.25,,0.285714,
11776,UK,0.25,,0.328571,0.08
11777,UK,0.4,0.6,,
11778,UK,0.1,0.4,,
11779,UK,0.05,0.6,,
11780,UK,0.5,0.24,,
11781,UK,0.4,0.6,,
11782,UK,0.25,,0.5,0.95
11783,UK,0.4,0.6,,
11784,UK,0.25,,0.285714,
11785,UK,0.05,0.1,,
11786,UK,0.1,0.4,,
11787,UK,0.33,0.5,,
11788,UK,0.6,0.12,,
11789,UK,0.25,,0.285714,
11790,UK,0.25,,0.285714,
11791,UK,0.1,0.6,,
11792,UK,0.25,,0.285714,
11793,UK,0.2,0.6,,
11794,UK,0.8,0.6,,
11795,UK,0.2,0.12,,
11796,UK,0.1,0.6,,
11797,UK,0.25,,0.1,0.2
11798,UK,0.25,,0.342857,0.5
11799,UK,0.2,0.6,,
11800,UK,0.1,0.6,,
11801,UK,0.25,,0.157143,0.2
11802,UK,0.4,0.1,,
11803,UK,0.5,0.6,,
11804,UK,0.1,0.6,,
11805,UK,0.05,0.2,,
11806,UK,0.3,0.32,,
11807,UK,0.4,0.12,,
11808,UK,0.25,,0.285714,
11809,UK,0.25,,0.171429,0.2
11810,UK,0.1,0.6,,
11811,UK,0.2,0.8,,
11812,UK,0.25,,0.5,0.8
11813,UK,0.25,,0.328571,0.25
11814,UK,0.45,0.1,,
11815,UK,0.4,0.6,,
11816,UK,0.25,,0.285714,
11817,UK,0.5,0.5,,
11818,UK,0.02,0.1,,
11819,UK,0.25,,0.285714,
11820,UK,0.1,0.6,,
11821,UK,0.1,0.6,,
11822,UK,0.25,,0.285714,
11823,UK,0.1,0.6,,
11824,UK,0.4,0.6,,
11825,UK,0.25,,0.285714,
11826,UK,0.3,0.3,,
11827,UK,0.15,1.0,,
11828,UK,0.5,0.08,,
11829,UK,0.4,0.1,,
11830,UK,0.4,0.6,,
11831,UK,0.25,,0.285714,
11832,UK,0.2,0.6,,
11833,UK,0.25,,0.285714,
11834,UK,0.25,,0.285714,
11835,UK,0.6,0.6,,
11836,UK,0.25,,0.285714,
11837,UK,0.15,0.1,,
11838,UK,0.25,,0.142857,0.2
11839,UK,0.25,,0.142857,0.04
11840,UK,0.4,0.5,,
11841,UK,0.1,0.6,,
11842,UK,0.25,,0.142857,0.75
11843,UK,0.25,,0.028571,0.5
11844,UK,0.25,,0.285714,
11845,UK,0.25,,0.285714,
11846,UK,0.15,0.6,,
11847,UK,0.1,0.6,,
11848,UK,0.25,,0.285714,
11849,UK,0.15,0.5,,
11850,UK,0.5,0.5,,
11851,UK,0.2,0.0,,
11852,UK,0.4,0.6,,
11853,UK,0.25,,0.285714,
11854,UK,0.25,,0.214286,0.25
11855,UK,0.75,0.6,,
11856,UK,0.35,0.4,,
11857,UK,0.25,,0.428571,0.2
11858,UK,0.4,0.5,,
11859,UK,0.25,,0.285714,
11860,UK,0.25,,0.285714,
11861,UK,0.25,,0.285714,
11862,UK,0.08,1.0,,
11863,UK,0.4,0.5,,
11864,UK,0.1,0.6,,
11865,UK,0.4,0.6,,
11866,UK,1.0,0.32,,
11867,UK,0.003,0.76,,
11868,UK,0.25,,0.285714,
11869,UK,0.18,0.6,,
11870,UK,0.7,0.5,,
11871,UK,0.2,0.5,,
11872,UK,0.25,,0.285714,
11873,UK,0.2,0.6,,
11874,UK,0.25,,0.285714,
11875,UK,0.25,,0.285714,
11876,UK,0.25,,0.285714,
11877,UK,0.25,,0.285714,
11878,UK,0.25,,0.285714,
11879,UK,0.01,0.5,,
11880,UK,0.25,,0.285714,
11881,UK,0.2,0.6,,
11882,UK,0.05,1.0,,
11883,UK,0.45,0.3,,
11884,UK,0.25,,0.285714,
11885,UK,0.33,0.6,,
11886,UK,0.1,0.5,,
11887,UK,0.33,0.6,,
11888,UK,0.25,,0.285714,
11889,UK,0.25,,0.328571,0.04
11890,UK,0.25,,0.142857,0.2
11891,UK,0.2,0.6,,
11892,UK,0.1,0.6,,
11893,UK,0.8,0.5,,
11894,UK,0.25,,0.285714,
11895,UK,0.1,0.6,,
11896,UK,0.1,0.5,,
11897,UK,0.4,0.6,,
11898,UK,0.05,0.6,,
11899,UK,0.25,,0.285714,
11900,UK,0.4,0.1,,
11901,UK,0.3,0.5,,
11902,UK,0.25,,0.285714,
11903,UK,0.25,,0.328571,0.2
11904,UK,0.6,0.06,,
11905,UK,0.4,0.1,,
11906,UK,0.3,0.7,,
11907,UK,0.3,0.5,,
11908,UK,0.25,,0.285714,
11909,UK,0.25,,0.285714,
11910,UK,0.25,,0.285714,
11911,UK,0.03,0.2,,
11912,UK,0.05,0.06,,
11913,UK,0.25,,0.285714,
11914,UK,0.3,0.7,,
11915,UK,0.4,0.7,,
11916,UK,0.2,0.6,,
11917,UK,0.25,,0.285714,
11918,UK,0.25,,0.342857,0.5
11919,UK,0.4,0.6,,
11920,UK,0.4,0.06,,
11921,UK,0.25,,0.171429,0.95
11922,UK,0.25,,0.285714,
11923,UK,0.4,0.5,,
11924,UK,0.25,,0.285714,
11925,UK,0.2,0.5,,
11926,UK,0.25,,0.285714,
11927,UK,0.25,,0.428571,0.2
11928,UK,0.25,,0.328571,0.5
11929,UK,0.4,0.74,,
11930,UK,0.25,,0.285714,
11931,UK,0.1,0.6,,
11932,UK,0.25,,0.285714,
11933,UK,0.33,0.2,,
11934,UK,0.5,0.6,,
11935,UK,0.025,0.5,,
11936,UK,0.1,0.6,,
11937,UK,0.25,,0.3,0.5
11938,UK,0.25,,0.285714,
11939,UK,0.25,,0.285714,
11940,UK,0.2,0.5,,
11941,UK,0.33,0.1,,
11942,UK,0.2,0.06,,
11943,UK,0.25,,0.714286,0.2
11944,UK,0.05,0.66,,
11945,UK,0.25,,0.314286,0.5
11946,UK,0.25,,0.157143,0.2
11947,UK,0.25,,0.328571,0.04
11948,UK,0.25,,0.285714,
11949,UK,0.1,0.6,,
11950,UK,0.5,0.5,,
11951,UK,0.25,,0.285714,
11952,UK,0.25,,0.328571,0.04
11953,UK,0.25,,0.285714,
11954,UK,0.25,,0.285714,
11955,UK,0.25,,0.285714,
11956,UK,0.4,0.5,,
11957,UK,0.1,0.6,,
11958,UK,0.1,0.6,,
11959,UK,0.25,,0.285714,
11960,UK,0.35,0.6,,
11961,UK,0.4,0.4,,
11962,UK,0.1,0.5,,
11963,UK,0.2,0.6,,
11964,UK,0.15,0.62,,
11965,UK,0.4,0.6,,
11966,UK,0.05,0.3,,
11967,UK,0.3,0.5,,
11968,UK,0.25,,0.5,0.2
11969,UK,0.25,,0.285714,
11970,UK,0.04,0.4,,
11971,UK,0.2,0.06,,
11972,UK,0.25,,0.5,0.25
11973,UK,0.25,,0.285714,
11974,UK,0.25,,0.285714,
11975,UK,0.33,0.6,,
11976,UK,0.25,,0.285714,
11977,UK,0.7,0.4,,
11978,UK,0.4,0.4,,
11979,UK,0.1,0.6,,
11980,UK,0.4,0.06,,
11981,UK,0.33,0.6,,
11982,UK,0.25,,0.285714,
11983,UK,0.1,0.6,,
11984,UK,0.4,0.6,,
11985,UK,0.25,,0.285714,
11986,UK,0.1,0.6,,
11987,UK,0.25,,0.285714,
11988,UK,0.25,,0.5,0.2
11989,UK,0.4,0.6,,
11990,UK,0.25,,0.285714,
11991,UK,0.25,,0.285714,
11992,UK,0.4,0.4,,
11993,UK,0.2,0.6,,
11994,UK,0.3,0.32,,
11995,UK,0.35,0.5,,
11996,UK,0.1,0.6,,
11997,UK,0.25,,0.285714,
11998,UK,0.1,0.66,,
11999,UK,0.25,,0.342857,0.04
12000,UK,0.25,,0.171429,0.1
12001,UK,0.25,,0.285714,
12002,UK,0.75,0.6,,
12003,UK,0.15,0.7,,
12004,UK,0.25,,0.285714,
12005,UK,0.3,0.7,,
12006,UK,0.04,0.6,,
12007,UK,0.33,0.5,,
12008,UK,0.4,0.68,,
12009,UK,0.01,0.6,,
12010,UK,0.1,0.6,,
12011,UK,0.25,,0.328571,0.2
12012,UK,0.25,,0.285714,
12013,UK,0.2,0.6,,
12014,UK,0.8,0.3,,
12015,UK,0.25,,0.285714,
12016,UK,0.6,0.2,,
12017,UK,0.6,0.4,,
12018,UK,0.1,0.1,,
12019,UK,0.25,,0.2,0.2
12020,UK,0.4,0.6,,
12021,UK,0.25,,0.285714,
12022,UK,0.5,0.5,,
12023,UK,0.75,0.5,,
12024,UK,0.25,,0.285714,
12025,UK,0.25,,0.285714,
12026,UK,0.4,0.2,,
12027,UK,0.33,0.6,,
12028,UK,,0.06,,
12029,UK,0.5,0.06,,
12030,UK,1.0,0.1,,
12031,UK,0.4,0.6,,
12032,UK,0.25,,0.5,0.2
12033,UK,0.25,,0.285714,
12034,UK,0.25,,0.285714,
12035,UK,0.2,0.6,,
12036,UK,0.2,0.6,,
12037,UK,0.25,,0.142857,0.4
12038,UK,0.2,0.4,,
12039,UK,0.25,,0.714286,0.2
12040,UK,0.25,,0.328571,0.2
12041,UK,0.04,0.6,,
12042,UK,0.04,0.06,,
12043,US,0.25,,0.285714,
12044,US,0.3,0.6,,
12045,US,0.1,0.6,,
12046,US,0.25,,0.285714,
12047,US,0.25,,0.285714,
12048,US,0.3,0.28,,
12049,US,0.2,0.5,,
12050,US,0.25,,0.328571,0.02
12051,US,0.3,0.5,,
12052,US,0.1,0.6,,
12053,US,0.25,,0.571429,0.2
12054,US,0.4,0.7,,
12055,US,0.1,0.5,,
12056,US,0.1,0.6,,
12057,US,0.2,0.6,,
12058,US,0.1,0.6,,
12059,US,0.35,0.5,,
12060,US,0.1,0.6,,
12061,US,0.4,0.6,,
12062,US,0.1,0.6,,
12063,US,0.1,0.1,,
12064,US,0.75,0.5,,
12065,US,0.66,0.66,,
12066,US,0.05,0.6,,
12067,US,0.6,0.6,,
12068,US,0.05,0.06,,
12069,US,0.04,0.6,,
12070,US,0.13,0.5,,
12071,US,0.33,0.6,,
12072,US,0.25,,0.285714,
12073,US,0.2,0.5,,
12074,US,0.25,,0.285714,
12075,US,0.4,0.6,,
12076,US,0.4,0.6,,
12077,US,0.25,,0.285714,
12078,US,0.25,,0.342857,0.4
12079,US,0.4,0.7,,
12080,US,0.25,,0.285714,
12081,US,0.1,0.6,,
12082,US,0.1,0.5,,
12083,US,0.4,0.6,,
12084,US,0.1,0.6,,
12085,US,0.25,,0.328571,0.8
12086,US,0.25,,0.285714,
12087,US,0.1,0.6,,
12088,US,0.1,0.6,,
12089,US,0.2,0.6,,
12090,US,0.08,0.06,,
12091,US,0.4,0.2,,
12092,US,0.1,0.5,,
12093,US,0.25,,0.785714,0.35
12094,US,0.12,0.4,,
12095,US,0.1,0.7,,
12096,US,0.75,0.5,,
12097,US,0.45,0.7,,
12098,US,0.25,,0.157143,1.0
12099,US,0.1,0.5,,
12100,US,0.25,,0.5,0.6
12101,US,0.2,0.6,,
12102,US,0.2,0.06,,
12103,US,0.1,0.5,,
12104,US,0.4,0.6,,
12105,US,0.1,0.7,,
12106,US,0.25,,0.285714,
12107,US,0.25,,0.285714,
12108,US,0.25,,0.285714,
12109,US,0.1,0.6,,
12110,US,0.1,0.6,,
12111,US,0.4,0.6,,
12112,US,0.1,0.6,,
12113,US,0.1,0.5,,
12114,US,0.04,0.3,,
12115,US,0.04,0.6,,
12116,US,0.4,0.5,,
12117,US,0.25,,0.642857,0.15
12118,US,0.2,0.6,,
12119,US,0.25,,0.285714,
12120,US,0.1,0.5,,
12121,US,0.4,0.6,,
12122,US,0.2,0.34,,
12123,US,0.3,0.5,,
12124,US,0.25,,0.285714,
12125,US,0.5,0.18,,
12126,US,0.1,0.6,,
12127,US,0.4,0.2,,
12128,US,0.25,,0.057143,0.5
12129,US,0.25,,0.285714,
12130,US,0.1,0.6,,
12131,US,0.45,0.06,,
12132,US,0.25,,0.285714,
12133,US,0.3,0.5,,
12134,US,0.25,,0.285714,
12135,US,0.33,0.6,,
12136,US,0.25,,0.285714,
12137,US,0.25,,0.428571,0.8
12138,US,0.25,,0.142857,0.05
12139,US,0.5,1.0,,
12140,US,0.4,0.4,,
12141,US,0.2,0.5,,
12142,US,0.33,0.5,,
12143,US,0.4,0.5,,
12144,US,0.25,,0.285714,
12145,US,0.1,0.5,,
12146,US,0.2,0.6,,
12147,US,0.1,0.6,,
12148,US,0.4,0.2,,
12149,US,0.25,,0.285714,
12150,US,0.25,,0.142857,0.8
12151,US,0.25,,0.328571,0.04
12152,US,0.25,,0.328571,0.1
12153,US,0.1,0.6,,
12154,US,0.25,,0.285714,
12155,US,0.25,,0.328571,0.04
12156,US,0.1,0.6,,
12157,US,0.2,0.24,,
12158,US,0.3,0.7,,
12159,US,0.25,,0.314286,0.75
12160,US,0.2,0.4,,
12161,US,0.14,0.06,,
12162,US,0.1,0.5,,
12163,US,0.1,0.6,,
12164,US,0.4,0.5,,
12165,US,0.25,,0.285714,
12166,US,0.25,,0.285714,
12167,US,0.2,0.6,,
12168,US,0.15,0.5,,
12169,US,0.5,0.6,,
12170,US,0.2,0.5,,
12171,US,0.2,0.6,,
12172,US,0.1,0.6,,
12173,US,0.4,0.6,,
12174,US,0.25,,0.285714,
12175,US,0.2,0.6,,
12176,US,0.2,0.5,,
12177,US,0.1,0.6,,
12178,US,0.25,,0.285714,
12179,US,0.1,0.5,,
12180,US,0.1,0.5,,
12181,US,0.25,,0.357143,0.1
12182,US,0.4,0.6,,
12183,US,0.4,0.6,,
12184,US,0.25,,0.285714,
12185,US,0.1,0.06,,
12186,US,0.25,,0.328571,0.25
12187,US,0.1,0.1,,
12188,US,0.25,,0.457143,0.25
12189,US,0.03,0.1,,
12190,US,0.33,0.6,,
12191,US,0.25,,0.285714,
12192,US,0.7,0.4,,
12193,US,0.4,0.6,,
12194,US,0.25,,0.285714,
12195,US,0.1,0.6,,
12196,US,0.25,,0.285714,
12197,US,0.35,0.3,,
12198,US,0.3,0.8,,
12199,US,0.15,0.5,,
12200,US,0.25,,0.428571,0.04
12201,US,0.1,0.6,,
12202,US,0.1,0.6,,
12203,US,0.25,,0.2,0.2
12204,US,0.1,0.6,,
12205,US,0.1,0.7,,
12206,US,0.25,,0.5,0.05
12207,US,0.4,0.3,,
12208,US,0.2,0.6,,
12209,US,0.4,1.0,,
12210,US,0.25,,0.285714,
12211,US,0.5,0.6,,
12212,US,0.2,0.6,,
12213,US,0.15,0.5,,
12214,US,0.1,0.6,,
12215,US,0.5,0.2,,
12216,US,0.1,0.5,,
12217,US,0.1,0.6,,
12218,US,0.25,,0.328571,0.5
12219,US,0.033,0.5,,
12220,US,0.25,,0.285714,
12221,US,0.1,0.1,,
12222,US,0.25,,0.214286,0.5
12223,US,0.1,0.7,,
12224,US,0.2,0.6,,
12225,US,0.3,0.6,,
12226,US,0.4,0.6,,
12227,US,0.1,0.48,,
12228,US,0.5,0.3,,
12229,US,0.2,0.6,,
12230,US,0.3,0.5,,
12231,US,0.2,0.5,,
12232,US,0.25,,0.285714,
12233,US,0.2,0.5,,
12234,US,0.25,,0.342857,0.1
12235,US,0.1,0.5,,
12236,US,0.25,,0.357143,0.1
12237,US,0.4,0.6,,
12238,US,0.33,0.6,,
12239,US,0.25,,0.285714,
12240,US,0.1,0.06,,
12241,US,0.4,0.5,,
12242,US,0.5,0.24,,
12243,US,0.25,,0.342857,0.8
12244,US,0.1,0.6,,
12245,US,0.25,,0.314286,0.2
12246,US,0.25,,0.285714,
12247,US,0.25,,0.328571,0.04
12248,US,0.2,0.74,,
12249,US,0.25,,0.285714,
12250,US,0.001,0.1,,
12251,US,0.5,0.5,,
12252,US,0.25,,0.285714,
12253,US,0.25,,0.4,0.5
12254,US,0.25,,0.171429,0.02
12255,US,0.4,0.4,,
12256,US,0.4,0.6,,
12257,US,0.4,0.6,,
12258,US,0.25,,0.342857,0.08
12259,US,0.3,0.66,,
12260,US,0.4,0.6,,
12261,US,0.25,,0.242857,0.2
12262,US,0.1,0.06,,
12263,US,0.33,0.6,,
12264,US,0.1,0.6,,
12265,US,0.2,0.6,,
